name,date,time,temp,feelslike,dew,humidity,precip,precipprob,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
Sepang,27/11/2015,18:00:00,29.0,34.5,25.0,78.88,0.0,0,,,11.1,292.0,,89.0,10.0,56.2,0.2,1,Partially cloudy
Sepang,27/11/2015,19:00:00,28.0,32.0,24.0,78.88,0.0,0,,,2.1,341.0,,89.0,10.0,0.6,0.0,0,Partially cloudy
Sepang,27/11/2015,20:00:00,27.1,30.1,23.8,82.43,0.0,0,,,5.4,331.0,1008.6,89.0,10.0,0.0,,0,Partially cloudy
Sepang,27/11/2015,21:00:00,27.0,30.1,24.0,83.64,0.0,0,,,3.7,10.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,27/11/2015,22:00:00,27.0,30.1,24.0,83.78,0.0,0,,,7.5,49.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,27/11/2015,23:00:00,26.9,29.8,23.8,83.08,0.0,0,,,10.9,39.0,1010.7,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,00:00:00,27.0,29.6,23.1,79.06,0.0,0,,,10.9,40.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,01:00:00,26.0,26.0,24.0,88.71,0.0,0,,,5.4,29.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,02:00:00,26.0,26.0,23.8,87.53,0.0,0,,,5.4,19.0,1010.0,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,03:00:00,26.0,26.0,24.0,88.76,0.0,0,,,3.7,360.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,04:00:00,26.0,26.0,24.0,88.76,0.0,0,,,3.6,30.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,05:00:00,25.1,25.1,23.2,88.84,0.0,0,,,7.4,59.0,1008.8,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,06:00:00,25.0,25.0,23.0,88.84,0.0,0,,,7.4,49.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,07:00:00,25.0,25.0,23.0,88.84,0.0,0,,,7.4,49.0,,89.0,9.9,15.6,0.1,0,Partially cloudy
Sepang,28/11/2015,08:00:00,25.1,25.1,23.1,88.81,0.0,0,,,1.8,98.0,1010.4,89.0,10.0,99.8,0.4,1,Partially cloudy
Sepang,28/11/2015,09:00:00,27.0,30.1,24.0,83.68,0.0,0,,,0.2,6.0,,89.0,10.0,190.8,0.7,2,Partially cloudy
Sepang,28/11/2015,10:00:00,29.0,33.5,24.0,74.59,0.0,0,,,3.7,99.0,,89.0,10.0,293.6,1.1,3,Partially cloudy
Sepang,28/11/2015,11:00:00,30.7,36.2,24.1,67.57,0.0,0,,,7.6,139.0,1011.3,88.9,10.1,364.9,1.3,4,Partially cloudy
Sepang,28/11/2015,12:00:00,31.0,36.6,24.0,66.46,0.0,0,,,5.4,159.0,,89.0,10.0,418.4,1.5,4,Partially cloudy
Sepang,28/11/2015,13:00:00,30.0,35.2,24.0,70.18,0.0,0,,,7.5,160.0,,89.0,10.0,415.5,1.5,4,Partially cloudy
Sepang,28/11/2015,14:00:00,30.9,37.4,24.8,69.85,0.0,0,,,7.5,166.0,1009.5,89.0,10.1,370.0,1.3,4,Partially cloudy
Sepang,28/11/2015,15:00:00,28.1,32.9,25.0,83.18,0.0,0,,,20.1,88.0,,89.0,2.2,286.6,1.0,3,Partially cloudy
Sepang,28/11/2015,16:00:00,28.0,32.8,25.0,83.69,0.0,0,,,7.5,263.0,,89.0,8.1,205.5,0.7,2,Partially cloudy
Sepang,28/11/2015,17:00:00,27.9,33.3,25.9,88.69,0.0,0,,,5.4,203.0,1008.3,89.0,9.1,127.6,0.5,1,Partially cloudy
Sepang,28/11/2015,18:00:00,28.0,33.6,26.0,88.76,0.0,0,,,3.7,106.0,,89.0,10.0,33.6,0.1,0,Partially cloudy
Sepang,28/11/2015,19:00:00,28.0,33.5,26.0,88.82,0.0,0,,,0.2,358.0,,89.0,10.0,0.3,0.0,0,Partially cloudy
Sepang,28/11/2015,20:00:00,27.1,31.5,25.9,92.79,9.818,100,rain,,1.9,271.0,1010.5,89.0,9.9,0.0,,0,"Rain, Partially cloudy"
Sepang,28/11/2015,21:00:00,27.0,30.6,25.0,88.84,0.0,0,,,3.6,302.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,22:00:00,27.0,30.6,25.0,88.84,0.0,0,,,1.9,273.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,28/11/2015,23:00:00,26.9,29.9,24.1,84.55,0.0,0,,,5.3,71.0,1012.4,89.0,9.9,0.0,,0,Partially cloudy
Sepang,29/11/2015,00:00:00,27.0,30.0,24.0,83.87,0.0,0,,,3.6,106.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,29/11/2015,01:00:00,27.0,30.0,24.0,83.87,0.0,0,,,9.2,58.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,29/11/2015,02:00:00,26.9,29.8,23.9,83.89,0.0,0,,,9.2,68.0,1011.9,89.0,9.9,0.0,,0,Partially cloudy
Sepang,29/11/2015,03:00:00,26.0,26.0,24.0,88.81,0.0,0,,,5.4,215.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,29/11/2015,04:00:00,26.0,26.0,24.0,88.91,0.0,0,,,3.6,167.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,29/11/2015,05:00:00,25.1,25.1,24.0,93.87,0.0,0,,,1.8,157.0,1010.6,89.0,9.9,0.0,,0,Partially cloudy
Sepang,29/11/2015,06:00:00,25.0,25.0,24.0,94.19,0.0,0,,,0.1,3.0,,89.0,9.0,0.0,,0,Partially cloudy
Sepang,29/11/2015,07:00:00,25.0,25.0,24.0,94.19,0.0,0,,,0.1,2.0,,89.2,10.0,21.2,0.1,0,Partially cloudy
Sepang,29/11/2015,08:00:00,26.7,29.5,23.9,84.58,0.0,0,,,7.5,29.0,1012.2,89.0,10.0,144.9,0.5,1,Partially cloudy
Sepang,29/11/2015,09:00:00,28.9,34.4,25.0,79.24,0.0,0,,,9.3,61.0,,89.0,10.0,311.9,1.1,3,Partially cloudy
Sepang,29/11/2015,10:00:00,30.0,36.1,25.0,74.76,0.0,0,,,7.6,79.0,,89.0,10.0,482.6,1.7,5,Partially cloudy
Sepang,29/11/2015,11:00:00,30.2,36.2,24.8,73.07,0.0,0,,,5.5,149.0,1012.5,89.0,12.0,598.8,2.2,6,Partially cloudy
Sepang,29/11/2015,12:00:00,31.0,37.7,25.0,70.33,0.0,0,,,7.5,195.0,,89.0,10.0,655.3,2.4,7,Partially cloudy
Sepang,29/11/2015,13:00:00,32.0,39.2,25.0,66.4,0.0,0,,,3.8,205.0,,89.0,10.0,647.8,2.3,6,Partially cloudy
Sepang,29/11/2015,14:00:00,29.1,34.7,24.9,78.11,0.004,100,rain,,9.4,198.0,1010.7,89.0,9.1,564.0,2.0,6,"Rain, Partially cloudy"
Sepang,29/11/2015,15:00:00,30.0,37.4,26.0,78.93,0.0,0,,,18.2,201.0,,89.0,9.0,438.1,1.6,4,Partially cloudy
Sepang,29/11/2015,16:00:00,30.0,37.3,26.0,79.14,0.0,0,,,14.8,211.0,,89.0,10.0,288.0,1.0,3,Partially cloudy
Sepang,29/11/2015,17:00:00,29.0,34.3,24.8,78.16,0.0,0,,,12.8,277.0,1008.8,89.0,10.0,160.5,0.6,2,Partially cloudy
Sepang,29/11/2015,18:00:00,27.9,32.6,25.0,84.13,0.0,0,,,7.5,281.0,,89.2,6.1,49.5,0.2,0,Partially cloudy
Sepang,29/11/2015,19:00:00,24.1,24.1,24.0,99.71,0.0,0,,,9.2,313.0,,89.0,2.2,0.5,0.0,0,Partially cloudy
Sepang,29/11/2015,20:00:00,23.9,23.9,23.8,99.51,75.048,100,rain,,3.6,147.0,1011.9,89.0,8.1,0.0,,0,"Rain, Partially cloudy"
Sepang,29/11/2015,21:00:00,24.1,24.1,24.0,99.71,0.0,0,,,5.3,59.0,,89.0,8.0,0.0,,0,Partially cloudy
Sepang,29/11/2015,22:00:00,25.0,25.0,24.0,94.09,0.0,0,,,5.3,41.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,29/11/2015,23:00:00,24.0,24.0,23.8,98.69,0.0,0,,,1.9,285.0,1013.4,89.0,8.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,00:00:00,24.0,24.0,24.0,99.82,0.0,0,,,1.7,350.0,,89.0,8.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,01:00:00,24.0,24.0,24.0,99.82,0.0,0,,,0.0,4.0,,89.0,8.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,02:00:00,23.9,23.9,23.8,99.28,0.0,0,,,1.8,114.0,1012.6,89.0,8.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,03:00:00,24.0,24.0,24.0,99.82,0.0,0,,,5.2,20.0,,89.0,8.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,04:00:00,24.0,24.0,24.0,99.89,0.0,0,,,3.5,79.0,,89.0,8.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,05:00:00,24.1,24.1,23.8,98.2,0.0,0,,,7.3,49.0,1010.9,89.0,8.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,06:00:00,24.0,24.0,24.0,99.89,0.0,0,,,5.3,69.0,,89.0,7.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,07:00:00,24.0,24.0,24.0,99.89,0.0,0,,,3.5,67.0,,89.2,7.4,23.8,0.1,0,Partially cloudy
Sepang,30/11/2015,08:00:00,24.8,24.8,24.0,95.35,0.0,0,,,5.3,20.0,1012.3,89.0,9.9,153.4,0.6,2,Partially cloudy
Sepang,30/11/2015,09:00:00,25.1,25.1,24.0,94.03,0.0,0,,,3.6,29.0,,89.0,10.0,352.4,1.3,4,Partially cloudy
Sepang,30/11/2015,10:00:00,28.0,32.7,25.0,83.64,0.0,0,,,3.6,80.0,,89.0,10.0,547.0,2.0,5,Partially cloudy
Sepang,30/11/2015,11:00:00,28.2,32.4,24.2,78.87,0.0,0,,,5.4,38.0,1013.5,89.0,11.9,720.0,2.6,7,Partially cloudy
Sepang,30/11/2015,12:00:00,29.0,33.7,24.0,74.52,0.0,0,,,5.4,307.0,,89.0,10.0,840.0,3.0,8,Partially cloudy
Sepang,30/11/2015,13:00:00,30.0,35.2,24.0,70.38,0.0,0,,,3.8,309.0,,89.0,10.0,856.0,3.1,9,Partially cloudy
Sepang,30/11/2015,14:00:00,30.8,36.2,23.9,66.91,0.0,0,,,7.6,289.0,1010.7,89.0,10.0,750.8,2.7,8,Partially cloudy
Sepang,30/11/2015,15:00:00,29.0,34.6,25.0,79.01,0.0,0,,,13.1,261.0,,89.2,9.8,626.8,2.3,6,Partially cloudy
Sepang,30/11/2015,16:00:00,29.1,34.7,25.1,79.07,0.0,0,,,11.1,260.0,,90.0,10.0,450.8,1.6,5,Partially cloudy
Sepang,30/11/2015,17:00:00,26.2,26.2,23.2,83.64,0.0,0,,,11.3,319.0,1009.6,89.2,8.0,255.5,0.9,3,Partially cloudy
Sepang,30/11/2015,18:00:00,26.1,26.1,23.1,83.62,0.0,0,,,9.3,339.0,,89.0,10.0,82.2,0.3,1,Partially cloudy
Sepang,30/11/2015,19:00:00,26.0,26.0,24.0,88.81,0.0,0,,,5.5,329.0,,89.0,10.0,0.8,0.0,0,Partially cloudy
Sepang,30/11/2015,20:00:00,25.8,25.8,24.2,90.54,0.039,100,rain,,3.7,340.0,1010.6,89.0,10.0,0.0,,0,"Rain, Partially cloudy"
Sepang,30/11/2015,21:00:00,26.0,26.0,24.0,88.76,0.0,0,,,5.4,359.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,22:00:00,26.0,26.0,24.0,88.76,0.0,0,,,5.4,9.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,30/11/2015,23:00:00,25.8,25.8,24.1,90.04,0.0,0,,,9.2,9.0,1011.9,89.0,10.0,0.0,,0,Partially cloudy
Sepang,01/12/2015,00:00:00,26.0,26.0,24.0,88.86,0.0,0,,,7.5,349.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,01/12/2015,01:00:00,25.0,25.0,24.0,94.19,0.0,0,,,5.3,29.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,01/12/2015,02:00:00,25.1,25.1,23.9,93.39,0.0,0,,,7.4,20.0,1011.0,88.9,10.0,0.0,,0,Partially cloudy
Sepang,01/12/2015,03:00:00,25.0,25.0,24.0,94.3,0.0,0,,,1.7,193.0,,89.0,8.0,0.0,,0,Partially cloudy
Sepang,01/12/2015,04:00:00,24.0,24.0,24.0,99.89,0.0,0,,,0.0,0.0,,89.0,8.1,0.0,,0,Partially cloudy
Sepang,01/12/2015,05:00:00,24.1,24.1,23.7,98.16,0.0,0,,,1.8,340.0,1009.4,89.0,8.1,0.0,,0,Partially cloudy
Sepang,01/12/2015,06:00:00,24.0,24.0,23.0,94.15,0.0,0,,,1.8,19.0,,89.0,9.0,0.0,,0,Partially cloudy
Sepang,01/12/2015,07:00:00,24.0,24.0,23.0,94.15,0.0,0,,,1.8,349.0,,89.0,8.0,23.2,0.1,0,Partially cloudy
Sepang,01/12/2015,08:00:00,24.2,24.2,23.8,97.68,0.0,0,,,5.3,38.0,1010.6,84.2,6.1,148.6,0.5,1,Partially cloudy
Sepang,01/12/2015,09:00:00,26.0,26.0,24.0,88.76,0.0,0,,,5.4,360.0,,89.0,9.0,314.3,1.1,3,Partially cloudy
Sepang,01/12/2015,10:00:00,28.0,32.0,24.0,78.92,0.0,0,,,7.6,359.0,,89.0,10.0,465.3,1.7,5,Partially cloudy
Sepang,01/12/2015,11:00:00,29.1,33.6,23.9,73.81,0.0,0,,,7.5,321.0,1011.8,88.9,10.1,598.5,2.2,6,Partially cloudy
Sepang,01/12/2015,12:00:00,30.0,35.2,24.0,70.26,0.0,0,,,3.7,17.0,,89.0,10.0,675.0,2.4,7,Partially cloudy
Sepang,01/12/2015,13:00:00,31.0,36.6,24.0,66.35,0.0,0,,,3.8,229.0,,89.0,10.0,677.8,2.4,7,Partially cloudy
Sepang,01/12/2015,14:00:00,32.0,38.0,24.0,62.86,0.004,100,rain,,9.4,240.0,1009.6,89.0,10.1,600.3,2.2,6,"Rain, Partially cloudy"
Sepang,01/12/2015,15:00:00,30.0,36.3,25.0,74.38,0.0,0,,,7.7,242.0,,89.0,10.0,463.1,1.7,5,Partially cloudy
Sepang,01/12/2015,16:00:00,29.0,33.7,24.1,74.59,0.0,0,,,5.5,223.0,,89.0,8.0,324.1,1.2,3,Partially cloudy
Sepang,01/12/2015,17:00:00,29.0,34.6,25.1,79.89,0.0,0,,,7.6,311.0,1008.5,89.0,9.9,169.0,0.6,2,Partially cloudy
Sepang,01/12/2015,18:00:00,26.9,29.5,23.0,79.19,0.0,0,,,7.7,351.0,,89.0,9.9,40.5,0.1,0,Partially cloudy
Sepang,01/12/2015,19:00:00,26.0,26.0,24.0,88.91,0.0,0,,,12.7,11.0,,89.1,9.9,0.3,0.0,0,Partially cloudy
Sepang,01/12/2015,20:00:00,26.1,26.1,23.9,87.67,1.071,100,rain,,3.6,1.0,1010.9,89.0,10.0,0.0,,0,"Rain, Partially cloudy"
Sepang,01/12/2015,21:00:00,26.0,26.0,24.0,88.87,0.0,0,,,7.4,11.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,01/12/2015,22:00:00,26.0,26.0,24.0,88.97,0.0,0,,,7.4,19.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,01/12/2015,23:00:00,25.9,25.9,24.1,89.72,0.0,0,,,3.5,10.0,1012.1,89.0,9.9,0.0,,0,Partially cloudy
Sepang,02/12/2015,00:00:00,26.0,26.0,24.0,89.07,0.0,0,,,1.8,118.0,,89.0,9.0,0.0,,0,Partially cloudy
Sepang,02/12/2015,01:00:00,26.0,26.0,25.0,94.34,0.0,0,,,0.0,1.0,,89.0,9.0,0.0,,0,Partially cloudy
Sepang,02/12/2015,02:00:00,25.8,25.8,24.2,90.74,0.0,0,,,5.3,204.0,1010.7,89.0,9.0,0.0,,0,Partially cloudy
Sepang,02/12/2015,03:00:00,25.0,25.0,24.0,94.25,0.0,0,,,0.0,1.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,02/12/2015,04:00:00,25.0,25.0,24.0,94.25,0.0,0,,,0.0,1.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,02/12/2015,05:00:00,25.0,25.0,23.9,93.45,0.0,0,,,1.7,59.0,1010.2,89.0,9.9,0.0,,0,Partially cloudy
Sepang,02/12/2015,06:00:00,25.0,25.0,23.0,88.99,0.0,0,,,3.5,253.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,02/12/2015,07:00:00,25.0,25.0,24.0,94.25,0.0,0,,,3.5,251.0,,89.0,9.9,26.8,0.1,0,Partially cloudy
Sepang,02/12/2015,08:00:00,25.0,25.0,23.9,93.66,0.0,0,,,9.2,243.0,1013.0,89.0,9.0,180.4,0.6,2,Partially cloudy
Sepang,02/12/2015,09:00:00,23.1,23.1,22.1,93.94,0.0,0,,,14.5,199.0,,89.0,6.1,384.5,1.4,4,Partially cloudy
Sepang,02/12/2015,10:00:00,24.1,24.1,23.0,93.98,0.0,0,,,0.4,353.0,,89.0,7.1,559.5,2.0,6,Partially cloudy
Sepang,02/12/2015,11:00:00,24.9,24.9,23.1,89.47,0.0,0,,,0.2,356.0,1014.3,89.2,8.0,673.0,2.4,7,Partially cloudy
Sepang,02/12/2015,12:00:00,26.0,26.0,24.0,88.71,0.0,0,,,9.4,29.0,,89.0,10.0,827.0,3.0,8,Partially cloudy
Sepang,02/12/2015,13:00:00,28.0,32.0,24.0,78.83,0.0,0,,,5.4,2.0,,89.0,10.0,905.5,3.3,9,Partially cloudy
Sepang,02/12/2015,14:00:00,29.8,35.6,24.8,74.69,0.796,100,rain,,5.4,349.0,1010.5,89.0,11.0,845.8,3.0,8,"Rain, Partially cloudy"
Sepang,02/12/2015,15:00:00,30.0,36.2,25.0,74.38,0.0,0,,,5.4,229.0,,89.0,10.0,689.0,2.5,7,Partially cloudy
Sepang,02/12/2015,16:00:00,30.0,36.3,25.0,74.42,0.0,0,,,5.3,221.0,,89.0,10.0,488.8,1.8,5,Partially cloudy
Sepang,02/12/2015,17:00:00,30.1,37.2,25.7,77.5,0.0,0,,,5.4,209.0,1008.4,89.0,11.0,271.9,1.0,3,Partially cloudy
Sepang,02/12/2015,18:00:00,29.0,35.6,26.0,83.62,0.0,0,,,7.5,191.0,,89.0,10.0,85.8,0.3,1,Partially cloudy
Sepang,02/12/2015,19:00:00,27.1,30.7,25.0,88.53,0.0,0,,,5.5,200.0,,89.0,10.0,0.8,0.0,0,Partially cloudy
Sepang,02/12/2015,20:00:00,26.8,30.2,24.8,88.77,0.002,100,rain,,1.8,182.0,1010.1,89.0,10.0,0.0,,0,"Rain, Partially cloudy"
Sepang,02/12/2015,21:00:00,27.0,30.6,25.0,88.79,0.0,0,,,1.9,140.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,02/12/2015,22:00:00,26.0,26.0,24.0,88.66,0.0,0,,,3.6,149.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,02/12/2015,23:00:00,25.9,25.9,24.1,89.47,0.0,0,,,5.3,147.0,1012.1,88.9,10.0,0.0,,0,Partially cloudy
Sepang,03/12/2015,00:00:00,26.0,26.0,24.0,88.76,0.0,0,,,3.5,138.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,03/12/2015,01:00:00,26.0,26.0,24.0,88.91,0.0,0,,,0.0,0.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,03/12/2015,02:00:00,25.1,25.1,23.9,93.34,0.0,0,,,0.0,1.0,1011.6,88.9,10.0,0.0,,0,Partially cloudy
Sepang,03/12/2015,03:00:00,25.0,25.0,23.0,88.84,0.0,0,,,3.6,58.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,03/12/2015,04:00:00,25.0,25.0,23.0,88.84,0.0,0,,,0.1,360.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,03/12/2015,05:00:00,24.2,24.2,22.8,92.36,0.0,0,,,5.3,30.0,1010.3,89.0,9.9,0.0,,0,Partially cloudy
Sepang,03/12/2015,06:00:00,24.0,24.0,23.0,94.15,0.0,0,,,5.3,58.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,03/12/2015,07:00:00,24.0,24.0,23.0,94.15,0.0,0,,,0.1,359.0,,89.0,9.9,23.5,0.1,0,Partially cloudy
Sepang,03/12/2015,08:00:00,25.0,25.0,23.8,93.1,0.0,0,,,0.1,1.0,1011.4,88.9,9.0,152.4,0.5,2,Partially cloudy
Sepang,03/12/2015,09:00:00,28.0,31.9,24.0,79.06,0.0,0,,,0.2,358.0,,89.0,10.0,321.8,1.2,3,Partially cloudy
Sepang,03/12/2015,10:00:00,30.0,35.1,24.0,70.45,0.0,0,,,11.1,49.0,,89.0,10.0,493.1,1.8,5,Partially cloudy
Sepang,03/12/2015,11:00:00,31.0,35.6,23.0,62.5,0.0,0,,,11.1,29.0,1011.9,84.2,12.0,662.8,2.4,7,Partially cloudy
Sepang,03/12/2015,12:00:00,32.0,37.9,24.0,62.79,0.0,0,,,9.4,48.0,,89.0,10.0,774.5,2.8,8,Partially cloudy
Sepang,03/12/2015,13:00:00,33.0,40.6,25.0,62.89,0.0,0,,,5.5,28.0,,89.0,10.0,819.8,3.0,8,Partially cloudy
Sepang,03/12/2015,14:00:00,32.2,37.9,23.8,61.44,0.0,0,,,5.5,18.0,1009.5,89.0,11.5,791.8,2.9,8,Partially cloudy
Sepang,03/12/2015,15:00:00,31.1,37.8,25.0,70.12,0.0,0,,,9.3,214.0,,89.0,10.0,692.8,2.5,7,Partially cloudy
Sepang,03/12/2015,16:00:00,30.9,37.6,25.0,70.77,0.0,0,,40.7,11.3,214.0,,89.2,9.8,527.5,1.9,5,Partially cloudy
Sepang,03/12/2015,17:00:00,31.0,37.5,24.9,70.1,0.0,0,,,12.8,228.0,1007.7,88.6,10.0,318.1,1.1,3,Partially cloudy
Sepang,03/12/2015,18:00:00,29.9,36.1,25.0,74.78,0.0,0,,,7.5,223.0,,89.0,10.0,100.9,0.4,1,Partially cloudy
Sepang,03/12/2015,19:00:00,29.0,34.5,25.0,79.1,0.0,0,,,3.8,331.0,,89.2,10.0,0.9,0.0,0,Partially cloudy
Sepang,03/12/2015,20:00:00,27.8,32.1,24.8,83.72,0.542,100,rain,,5.4,351.0,1009.9,89.0,10.0,0.0,,0,"Rain, Partially cloudy"
Sepang,03/12/2015,21:00:00,27.0,30.1,24.0,83.63,0.0,0,,,9.2,49.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,03/12/2015,22:00:00,27.0,30.0,24.0,83.82,0.0,0,,,0.1,360.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,03/12/2015,23:00:00,26.8,30.0,24.7,88.59,0.0,0,,,0.1,1.0,1011.7,89.0,10.0,0.0,,0,Partially cloudy
Sepang,04/12/2015,00:00:00,27.0,30.0,24.0,83.86,0.0,0,,,1.8,311.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,04/12/2015,01:00:00,26.0,26.0,25.0,94.17,0.0,0,,,1.8,272.0,,89.0,10.0,0.0,,0,Partially cloudy
Sepang,04/12/2015,02:00:00,25.8,25.8,24.1,90.64,0.0,0,,,1.8,157.0,1010.7,89.0,10.0,0.0,,0,Partially cloudy
Sepang,04/12/2015,03:00:00,26.0,26.0,24.0,89.01,0.0,0,,,3.5,89.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,04/12/2015,04:00:00,26.0,26.0,23.0,83.95,0.0,0,,,5.3,89.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,04/12/2015,05:00:00,25.0,25.0,23.2,89.61,0.0,0,,,0.1,359.0,1009.8,89.0,9.9,0.0,,0,Partially cloudy
Sepang,04/12/2015,06:00:00,25.0,25.0,23.0,88.84,0.0,0,,,1.8,1.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,04/12/2015,07:00:00,25.0,25.0,23.0,88.89,0.0,0,,,1.8,158.0,,89.0,9.9,26.8,0.1,0,Partially cloudy
Sepang,04/12/2015,08:00:00,25.1,25.1,23.8,92.53,0.0,0,,,0.0,1.0,1011.2,89.0,10.0,182.9,0.7,2,Partially cloudy
Sepang,04/12/2015,09:00:00,27.0,29.6,23.0,79.01,0.0,0,,,3.6,148.0,,89.0,10.0,382.9,1.4,4,Partially cloudy
Sepang,04/12/2015,10:00:00,29.0,32.7,23.0,70.35,0.0,0,,,7.5,99.0,,89.0,9.9,582.8,2.1,6,Partially cloudy
Sepang,04/12/2015,11:00:00,30.0,34.1,23.0,66.52,0.0,0,,,5.4,100.0,1012.8,88.1,10.1,754.8,2.7,8,Partially cloudy
Sepang,04/12/2015,12:00:00,31.0,36.5,24.0,66.39,0.0,0,,,5.4,127.0,,89.0,10.0,873.5,3.1,9,Partially cloudy
Sepang,04/12/2015,13:00:00,32.0,39.1,25.0,66.51,0.0,0,,,3.7,69.0,,89.0,10.0,911.0,3.3,9,Partially cloudy
Sepang,04/12/2015,14:00:00,32.0,37.9,24.0,62.78,0.0,0,,,9.3,91.0,1009.8,89.0,10.0,862.8,3.1,9,Partially cloudy
Sepang,04/12/2015,15:00:00,32.0,39.2,25.0,66.48,0.0,0,,,9.2,205.0,,89.0,10.0,720.8,2.6,7,Partially cloudy
Sepang,04/12/2015,16:00:00,29.1,34.7,25.0,78.75,0.0,0,,,11.0,183.0,,89.0,10.0,541.3,1.9,5,Partially cloudy
Sepang,04/12/2015,17:00:00,31.2,37.0,24.2,66.49,0.0,0,,,3.8,153.0,1006.9,89.0,11.0,326.6,1.2,3,Partially cloudy
Sepang,04/12/2015,18:00:00,31.0,37.8,25.0,70.44,0.0,0,,,5.5,162.0,,89.0,10.0,104.7,0.4,1,Partially cloudy
Sepang,04/12/2015,19:00:00,29.0,34.5,25.0,79.23,0.0,0,,,3.7,179.0,,89.0,9.9,1.0,0.0,0,Partially cloudy
Sepang,04/12/2015,20:00:00,28.0,32.6,25.0,83.82,0.1,100,rain,,5.3,157.0,,88.0,9.9,0.0,,0,"Rain, Partially cloudy"
Sepang,04/12/2015,21:00:00,28.0,32.7,25.0,83.93,0.0,0,,,5.4,136.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,04/12/2015,22:00:00,28.0,32.7,25.0,83.97,0.0,0,,,9.3,130.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,04/12/2015,23:00:00,27.1,30.8,24.8,87.21,0.0,0,,,5.3,109.0,1011.5,89.0,9.9,0.0,,0,Partially cloudy
Sepang,05/12/2015,00:00:00,27.0,30.1,24.0,83.97,0.0,0,,,10.9,79.0,,89.0,9.9,0.0,,0,Partially cloudy
Sepang,05/12/2015,01:00:00,27.0,30.1,24.0,83.97,0.0,0,,,1.8,118.0,,89.0,9.8,0.0,,0,Partially cloudy
Sepang,05/12/2015,02:00:00,26.0,26.0,24.2,89.42,0.004,100,rain,,3.6,253.0,1010.0,89.0,8.9,0.0,,0,"Rain, Partially cloudy"
Sepang,05/12/2015,03:00:00,26.0,26.0,24.0,88.86,0.0,0,,,3.6,253.0,,89.0,9.8,0.0,,0,Partially cloudy
Sepang,05/12/2015,04:00:00,25.0,25.0,24.0,94.24,0.0,0,,,3.6,234.0,,89.0,9.8,0.0,,0,Partially cloudy
